"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",118459,48179918,48298377,1958073.3257865,4270878.0407995,6228951.366586,5309761,25342.75
"BANKNIFTY",34563,1820890,1855453,620227.6438740001,337675.207236,957902.85111,610622,59598.8
"BEL",65989,378433,444422,417169.7268375,76751.1222975,493920.849135,144211,454.25
"MARUTI",51057,426349,477406,382815.405715,56512.33699,439327.742705,122898,14880
"HINDZINC",36261,194951,231212,317290.7437,68408.1261675,385698.8698675,77913,703.9
"VEDL",33360,198049,231409,281449.850345,52593.037745,334042.88809,109619,736.5
"MCX",16278,86144,102422,262076.877,48109.9165,310186.7935,39829,2602
"HDFCBANK",53824,192025,245849,277920.749755,18155.565285,296076.31504,582360,932.4
"AXISBANK",26903,145832,172735,225945.75275,21251.163625,247196.916375,168705,1314
"ETERNAL",29365,90774,120139,187280.8873575,15889.489005,203170.3763625,177529,266.7
"HINDALCO",26368,80111,106479,183378.86063,16449.27914,199828.13977,81498,1003
"ICICIBANK",19653,73623,93276,189358.26574,9623.59846,198981.8642,228027,1368.3
"RELIANCE",24458,156686,181144,171799.7574,18772.18805,190571.94545,371349,1398.5
"TVSMOTOR",25625,131806,157431,164029.51369,19667.642085,183697.155775,65162,3735.1
"SBIN",20073,101491,121564,159759.7542,17817.609075,177577.363275,140834,1062.65
"HAL",22502,123731,146233,153364.323825,23728.034355,177092.35818,96988,4633
"ONGC",25628,139412,165040,152122.04145,24156.5634,176278.60485,64039,268.23
"ASIANPAINT",23785,174176,197961,148467.610925,18954.91825,167422.529175,88987,2512
"NATIONALUM",9422,35400,44822,140098.495875,20482.163625,160580.6595,23800,407.7
"MIDCPNIFTY",6948,227983,234931,111038.506956,47995.995864,159034.50282,84676,13381.9
"BHARTIARTL",14987,37006,51993,140240.327245,5682.319075,145922.64632,136279,1956
"INFY",19718,75503,95221,131960.20056,7858.92116,139819.12172,195537,1666
"M&M",17238,50703,67941,118752.10994,7812.23686,126564.3468,114933,3450.3
"LT",17351,76390,93741,115927.8334375,10173.24028,126101.0737175,130776,3796.9
"CANBK",10523,29112,39635,110606.8986,9544.16115,120151.05975,37138,157.8
"BSE",8946,39767,48713,94983.36435,16168.648575,111152.012925,45447,2820
"TATASTEEL",8979,42098,51077,96237.96985,11396.88,107634.84985,69023,193.85
"COALINDIA",15702,87931,103633,92252.24541,11553.429195,103805.674605,53185,445.2
"OIL",13121,54317,67438,88728.76446,14751.82926,103480.59372,16618,492.8
"ASHOKLEY",9807,24096,33903,93744.1275,6235.233,99979.3605,44253,195.95
"EICHERMOT",11676,57073,68749,81910.64362,8668.05965,90578.70327,45279,7095
"IDEA",11742,30151,41893,83966.356965,6430.8416175,90397.1985825,128028,10.06
"TCS",15144,57919,73063,84859.8898,4549.089125,89408.978925,159440,3199
"CGPOWER",14443,89014,103457,69538.310535,13632.40166,83170.712195,35350,581.95
"TATACONSUM",12132,62022,74154,75881.51395,6900.16756,82781.68151,34717,1133.4
"DLF",14877,37449,52326,76196.8735275,4944.048945,81140.9224725,94135,626.4
"BHEL",10403,40306,50709,69876.474675,7112.018025,76988.4927,52990,260.25
"ITC",13321,81471,94792,68773.5336,7675.69136,76449.22496,210781,321.4
"SHRIRAMFIN",8025,26545,34570,67237.1159625,5503.15623,72740.2721925,68132,1017
"DIXON",12161,49279,61440,62480.873645,9308.844005,71789.71765,96049,10274
"SBILIFE",8364,39504,47868,64737.0888,5791.3755,70528.4643,34811,2053
"INDIGO",9209,29914,39123,66111.866175,4169.285805,70281.15198,83160,4757
"ADANIENT",9634,48475,58109,59337.254519099995,10885.292895899998,70222.547415,100855,1995
"HINDUNILVR",9273,27710,36983,66081.60522,3534.948,69616.55322,60833,2386
"PFC",12933,39297,52230,63089.29861,5490.23449,68579.5331,73789,383.95
"BAJFINANCE",8910,33818,42728,62434.9164,5034.708525,67469.624925,153385,936
"JIOFIN",10299,41410,51709,62196.48791,4898.67229,67095.1602,110896,256.05
"BAJAJ-AUTO",8573,38845,47418,60295.42962,5097.7046475,65393.1342675,56559,9469
"RVNL",10832,51605,62437,53994.834725,11065.51346,65060.348185,51796,344.15
"RECLTD",11223,40755,51978,58191.4438,6365.11218,64556.55598,84445,377.5
"SBICARD",9735,22961,32696,61123.79704,3188.31816,64312.1152,30493,784.5
"KOTAKBANK",7359,25383,32742,60657.2962,3083.5028,63740.799,118009,411.4
"PAYTM",6778,17508,24286,57762.5931675,4647.0828875,62409.676055,37284,1178.9
"TECHM",5513,20928,26441,58199.3589,4206.58962,62405.94852,39338,1760
"BANKBARODA",6499,16609,23108,58041.758385,4135.8947175,62177.6531025,43159,306
"HEROMOTOCO",6931,24846,31777,56322.91827,4386.34881,60709.26708,34167,5510
"SAIL",7575,14465,22040,55732.36171,3841.62866,59573.99037,50917,155.46
"SOLARINDS",7701,32154,39855,52415.242875,6700.858625,59116.1015,24747,13969
"UNIONBANK",6526,26520,33046,51979.8108075,6373.7677875,58353.578595,27050,182.2
"INDUSINDBK",8436,24033,32469,52901.18288,3769.68683,56670.86971,67354,901
"PNB",5356,15028,20384,53120.8888,3338.9368,56459.8256,44179,124.6
"ABB",7732,51234,58966,48240.029875,7969.0872875,56209.1171625,26274,5035
"SAMMAANCAP",8608,17193,25801,52959.08466,2972.61795,55931.70261,30286,141.75
"BDL",8701,33745,42446,46969.53912,7601.333705,54570.872825,24697,1574.9
"ADANIPORTS",7542,25612,33154,49543.98067,4241.9534425,53785.9341125,71653,1379.6
"JINDALSTEL",6962,20141,27103,48355.4173125,4161.9690625,52517.386375,23957,1122
"MARICO",5407,25649,31056,47974.54368,4096.97184,52071.51552,29520,735.15
"MAZDOCK",8704,46304,55008,42972.48234,8673.65672,51646.13906,36102,2510.5
"JSWSTEEL",5734,22412,28146,47409.2409375,3522.073725,50931.3146625,85499,1218.4
"PERSISTENT",7646,18194,25840,47763.63733,2757.19147,50520.8288,28633,6195
"TMPV",15399,71106,86505,42158.67072,7075.86032,49234.53104,150031,341.1
"FEDERALBNK",3189,11080,14269,45444.302,2923.8955,48368.1975,19897,284.5
"INDUSTOWER",6108,10504,16612,44297.1924,2118.10565,46415.29805,64556,425.05
"MUTHOOTFIN",3922,7153,11075,42773.9720925,2432.37973,45206.3518225,20233,3971.5
"GODREJPROP",9721,25659,35380,41343.87752,3732.75001,45076.62753,71501,1551.1
"ULTRACEMCO",6653,25386,32039,42461.88595,2542.2904,45004.17635,65868,12775
"BPCL",5749,17077,22826,41296.7224775,2808.17824,44104.9007175,24652,363.4
"GAIL",7791,27163,34954,40874.487885,2973.222945,43847.71083,45839,168.12
"HCLTECH",6610,24216,30826,39917.819725,2683.85215,42601.671875,60295,1722.8
"SRF",7222,15041,22263,40275.8723,1872.90104,42148.77334,23059,2835
"MANAPPURAM",4460,10701,15161,39206.676,2672.217,41878.893,20985,292.75
"VOLTAS",7686,12630,20316,39113.5436625,2107.1577375,41220.7014,41430,1379
"ADANIGREEN",7318,30451,37769,35726.26584,5221.1157,40947.38154,58353,821.2
"PIDILITIND",5444,7749,13193,39681.7819,1113.08395,40794.86585,20037,1464.9
"WIPRO",5408,18314,23722,38574.054,2145.7005,40719.7545,59669,237.95
"BHARATFORG",5208,13977,19185,37630.41435,2847.1576,40477.57195,18484,1464
"IRFC",6681,29131,35812,33669.253525,4635.033,38304.286525,31455,120.8
"NTPC",6458,47483,53941,33701.5209,4595.60445,38297.12535,76885,348.9
"DELHIVERY",4344,5328,9672,36680.7129,1446.786695,38127.499595,15685,406.95
"NMDC",6363,19959,26322,34893.724725,3227.8095,38121.534225,63531,81.6
"HINDPETRO",3854,15800,19654,33763.8267675,3562.015095,37325.8418625,25703,433
"TITAN",5026,14822,19848,35151.999995,2018.865975,37170.86597,64230,3980
"POLYCAB",4117,10330,14447,35508.0622375,1652.657375,37160.7196125,37414,6870
"IDFCFIRSTB",4416,12123,16539,33947.8476575,1976.1046025,35923.95226,47498,82.91
"NESTLEIND",5355,8513,13868,34487.93735,1299.3669,35787.30425,40732,1295.6
"IOC",4034,18181,22215,32056.123125,3277.3908375,35333.5139625,27004,162.9
"COFORGE",4892,21385,26277,30899.586,4398.689475,35298.275475,45732,1690.1
"SUNPHARMA",5899,18928,24827,33308.43929,1808.04813,35116.48742,72576,1608
"POWERGRID",6797,17624,24421,33160.85485,1580.54597,34741.40082,70215,259.6
"BANKINDIA",3756,8503,12259,32471.76556,2144.6828,34616.44836,15022,167.4
"AUBANK",3361,7247,10608,32504.3511,1449.5223,33953.8734,30420,962
"LAURUSLABS",3686,13651,17337,31427.922355,2279.31818,33707.240535,36132,1001.9
"BANDHANBNK",5717,12820,18537,31656.60504,2047.0338,33703.63884,37034,153.2
"CDSL",4568,20997,25565,29349.4773175,4292.989675,33642.4669925,40255,1357.8
"ABCAPITAL",2882,7509,10391,31284.56915,2265.32872,33549.89787,29100,348.75
"SWIGGY",7720,7224,14944,32054.17592,1194.02699,33248.20291,24401,324.6
"TRENT",7749,30443,38192,29887.58227,3154.34754,33041.92981,111426,3862.5
"ADANIENSOL",5202,12293,17495,30456.638955,2474.0916075,32930.7305625,38809,880
"APLAPOLLO",4113,10025,14138,30139.39523,1868.34354,32007.73877,32901,2085
"APOLLOHOSP",3365,16962,20327,28939.6251625,2956.6700125,31896.295175,39209,6872.5
"DRREDDY",3810,13232,17042,29384.407,1728.8974375,31113.3044375,31228,1221
"MOTHERSON",4330,5953,10283,29459.02152,1104.45636,30563.47788,34848,111.65
"BRITANNIA",4005,13400,17405,28948.8785625,1613.1649125,30562.043475,31608,5742
"KAYNES",7913,24016,31929,27265.45997,3116.13513,30381.5951,49537,3486.6
"GRASIM",4004,8883,12887,28757.2167,1211.078875,29968.295575,69271,2840
"UNITDSPR",5424,9965,15389,28773.32108,1054.41828,29827.73936,38543,1330
"CHOLAFIN",2786,3253,6039,28715.318,777.480875,29492.798875,28345,1637
"JSWENERGY",5992,18252,24244,26841.8862,2037.3611,28879.2473,47700,446.3
"SUZLON",6146,18086,24232,26325.2580525,2335.9488725,28661.206925,47081,47.99
"VBL",5172,8451,13623,27287.6945625,1024.357275,28312.0518375,50984,469.2
"HDFCAMC",3697,6028,9725,27346.80741,814.46595,28161.27336,29604,2477.3
"ASTRAL",4317,7084,11401,26462.065445,1048.7334,27510.798845,21163,1455.6
"BAJAJFINSV",5409,11392,16801,26299.664625,1155.055,27454.719625,74429,1942
"TATAPOWER",4836,19045,23881,24926.744245,2346.80934,27273.553585,64561,355.9
"MAXHEALTH",5035,7100,12135,25577.6479875,961.054395,26538.7023825,40048,960
"YESBANK",3661,13264,16925,24472.78593,1825.17192,26297.95785,49637,21.49
"DABUR",3862,10861,14723,24738.2695,1425.903,26164.1725,25624,517.2
"PATANJALI",5504,4136,9640,24928.20423,572.46831,25500.67254,43925,506
"LODHA",5447,14919,20366,22712.730525,2130.92379,24843.654315,36377,924
"TIINDIA",5203,8663,13866,23317.83,1172.67896,24490.50896,23769,2298
"ANGELONE",3142,19382,22524,20545.5348,3906.8344,24452.3692,18736,2617.6
"CIPLA",4679,15750,20429,23300.4556125,1081.463925,24381.9195375,56040,1334.7
"LUPIN",2554,4729,7283,23170.9517625,769.468365,23940.4201275,19293,2131.6
"POWERINDIA",2568,5316,7884,22474.87654,1404.938395,23879.814935,7814,17685
"HDFCLIFE",2790,12077,14867,22331.99199,1303.82538,23635.81737,37982,728.9
"IREDA",4740,13868,18608,21010.163625,1768.55349,22778.717115,28711,134.19
"DIVISLAB",3519,10482,14001,21719.62552,1025.0962,22744.72172,40639,6217.5
"INDIANB",2367,6635,9002,21131.5688,1587.8897,22719.4585,14033,900.3
"BIOCON",2282,5625,7907,21065.533,1110.5725,22176.1055,22067,370
"POLICYBZR",3675,5129,8804,21116.438315,996.28011,22112.718425,23349,1650.1
"MFSL",3312,3945,7257,21490.74336,591.991,22082.73436,24423,1619.8
"IRCTC",3594,17520,21114,19397.761425,2350.193475,21747.9549,41098,627
