"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",72686,264954978,265027664,1396716.267285,5024091.527195,6420807.79448,8884355,25860.1
"BANKNIFTY",27013,2543503,2570516,554805.0163605,299451.165481,854256.1818415,1201580,59034.6
"VEDL",65652,355993,421645,423758.05291,43014.823215,466772.876125,191099,572.5
"AXISBANK",41449,320636,362085,321467.2626875,22200.563125,343667.8258125,222186,1219
"HDFCBANK",50594,121485,172079,278346.486715,6086.761725,284433.24844,528686,994.2
"ETERNAL",26437,196361,222798,184620.4363475,16943.9675175,201564.403865,193997,284.5
"INFY",27755,86276,114031,177598.20488,5004.86336,182603.06824,296544,1592.6
"RELIANCE",20760,127648,148408,160790.41735,8385.59365,169176.011,359931,1540.7
"ICICIBANK",15829,67679,83508,151740.42849,5213.72999,156954.15848,259239,1366.6
"BSE",11688,108818,120506,114460.7403,21027.9946125,135488.7349125,93050,2604.1
"MIDCPNIFTY",5084,270606,275690,96767.071332,35292.518996,132059.590328,153972,13748
"BHARTIARTL",11647,126597,138244,116339.46582,11204.417135,127543.882955,163847,2104.9
"SBIN",16000,83210,99210,115978.44285,5001.6156,120980.05845,219241,960
"INDIGO",13244,126629,139873,99185.433405,12883.45956,112068.892965,259366,4966
"IDEA",12456,47521,59977,100954.63503,10876.021965,111830.656995,150002,11.25
"MCX",7056,60508,67564,89806.153625,11292.814325,101098.96795,61615,10131
"TITAN",13126,96545,109671,90045.4799475,7179.2769825,97224.75693,93390,3930
"POLICYBZR",12146,91202,103348,78493.95134,9350.39035,87844.34169,35576,1825
"BAJFINANCE",10954,40615,51569,82731.41895,2897.915925,85629.334875,190236,997.1
"HINDZINC",10197,102803,113000,70900.4486925,14220.369625,85120.8183175,92371,566.85
"DIXON",10040,166411,176451,68720.500845,14309.020475,83029.52132,147762,13571
"TATASTEEL",8239,39601,47840,77448.52885,4143.8529,81592.38175,93865,169.8
"KOTAKBANK",8631,47158,55789,75654.62712,3739.017,79393.64412,144124,2184
"ITC",11026,57154,68180,71445.43008,2836.03376,74281.46384,171935,402
"M&M",9545,43992,53537,69288.90108,3751.81476,73040.71584,148930,3628.9
"JSWSTEEL",8903,46666,55569,65792.988315,3300.2420625,69093.2303775,119331,1085.1
"LT",8649,32843,41492,61669.7496975,1983.853865,63653.6035625,133670,4060
"TCS",10757,58660,69417,60487.5163375,2925.4007825,63412.91712,247808,3206.6
"HINDALCO",9935,45062,54997,58400.37854,3074.54175,61474.92029,150538,836.05
"BEL",10162,70116,80278,56212.59573,3861.7199325,60074.3156625,182928,387.3
"SHRIRAMFIN",7911,31549,39460,55634.108145,3482.26164,59116.369785,118693,845.8
"SUPREMEIND",8202,101768,109970,48663.3641025,8772.4091525,57435.773255,26988,3397.8
"ASHOKLEY",6428,37311,43739,53379.071,3953.2315,57332.3025,59342,167.27
"ASTRAL",8479,47916,56395,52444.613505,4773.7612025,57218.3747075,31632,1460
"HCLTECH",9245,35132,44377,53754.587565,2171.24558,55925.833145,83503,1651.8
"IDFCFIRSTB",6702,16810,23512,52048.66219,1870.1896675,53918.8518575,64150,83.24
"ADANIENT",7076,38849,45925,49432.496862,3679.2937455,53111.7906075,147000,2242
"MARUTI",5937,53510,59447,48775.496315,3378.56178,52154.058095,121874,16326
