"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",18995,11481386,11500381,318242.490462,657198.9067085,975441.3971705,7550662,25636.35
"BANKNIFTY",4433,360279,364712,80262.172533,49115.559945,129377.73247799999,909702,60109.5
"HAL",16638,93003,109641,100007.941545,16155.898635,116163.84018,166572,3979.3
"TRENT",15889,132110,147999,63713.01442,11370.03498,75083.0494,152073,4018.1
"MCX",3629,21686,25315,55613.18075,10567.2968125,66180.4775625,58920,2433.1
"VEDL",7313,35374,42687,55405.94522,7138.402475,62544.347695,157324,653.65
"DIXON",8408,57824,66232,48235.557905,8053.66021,56289.218115,122434,11266
"INFY",7803,72228,80031,48245.5994,6286.12212,54531.72152,325674,1540.9
"HINDZINC",5979,37674,43653,44315.013225,8542.4063025,52857.4195275,117341,601.8
"AXISBANK",4924,32139,37063,40975.12475,2858.2045625,43833.3293125,180665,1321.4
"MIDCPNIFTY",1733,53711,55444,28458.61728,9780.616044,38239.233324,131566,13608.75
"TCS",6196,74285,80481,32706.3065,5376.56161,38082.86811,305468,3005.1
"NATIONALUM",2092,9283,11375,27944.547,3528.217125,31472.764125,40971,359.9
"HINDALCO",4411,13919,18330,28908.92431,2300.04894,31208.97325,93554,934
"BHARTIARTL",2999,19172,22171,28718.553675,2489.2430575,31207.7967325,146466,2010.6
"CUMMINSIND",3501,15071,18572,28834.92278,2313.01164,31147.93442,26481,4213.4
"MUTHOOTFIN",2907,8188,11095,28764.7865175,2109.9476475,30874.734165,32455,3568.3
"BSE",2463,10617,13080,26584.05975,3283.004775,29867.064525,58126,2855.3
"ICICIBANK",2861,15241,18102,28269.35552,1354.97243,29624.32795,250973,1406.3
"INDIGO",3466,25447,28913,25305.82185,3348.38181,28654.20366,96998,4854.5
"KAYNES",6124,23627,29751,22412.20368,3748.94724,26161.15092,72338,3579.2
"PFC",3955,21988,25943,21356.07838,3779.53381,25135.61219,89907,418
"ETERNAL",3084,17966,21050,21888.6152675,2617.70214,24506.3174075,154375,289.4
"RELIANCE",3012,29822,32834,21920.9247,2494.5398,24415.4645,387430,1446
"RECLTD",3921,19109,23030,20904.12758,2503.5521,23407.67968,115245,385.8
"BEL",3149,30249,33398,19499.798895,3466.7247525,22966.5236475,184653,430.55
"IOC",2231,13938,16169,19203.3157875,2990.2236,22193.5393875,38324,175.2
"KOTAKBANK",2402,4905,7307,19874.9964,664.609,20539.6054,136693,410.85
"HDFCBANK",3671,20390,24061,19253.820905,1237.258165,20491.07907,591541,949.6
