"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",65605,53374787,53440392,1275579.2202855,2769617.7388655,4045196.959151,6556357,26017.1
"BANKNIFTY",26530,1804379,1830909,548659.2094715,302452.9059355,851112.115407,889176,59278.55
"RELIANCE",28715,183838,212553,222515.11925,16221.89925,238737.0185,361243,1525.3
"INDIGO",24054,172382,196436,198582.30438,21632.60385,220214.90823,93996,5461.5
"IDEA",21476,68667,90143,161875.622235,16147.3461,178022.968335,136629,10.69
"MCX",12086,72906,84992,153554.1872,19897.04105,173451.22825,54009,10110
"TCS",27414,205122,232536,155563.992675,15605.578625,171169.5713,253030,3227
"INFY",22538,118234,140772,144237.63364,11285.09232,155522.72596,267274,1593.2
"KAYNES",23970,254986,278956,121999.61344,24562.21808,146561.83152,99669,4971.5
"SBIN",16926,106144,123070,121154.8203,9509.94165,130664.76195,220316,948.8
"HINDUNILVR",16012,178303,194315,118118.62884,2182.24068,120300.86952,61484,2464.1
"HDFCBANK",19799,81791,101590,109363.491105,5855.38976,115218.880865,473112,998.5
"BIOCON",10592,56164,66756,104713.9165,9749.70475,114463.62125,39876,387.95
"ADANIENT",15082,47826,62908,103465.82549280001,7067.970580800001,110533.79607360001,142259,2216.8
"ICICIBANK",10716,45970,56686,104625.13572,5483.52336,110108.65908,219991,1386
"SHRIRAMFIN",15118,27835,42953,103751.984655,4337.5817925,108089.5664475,109099,831.05
"JSWSTEEL",11758,42290,54048,91907.9752275,6080.8425975,97988.817825,112018,1149.8
"BHARTIARTL",9083,54648,63731,90680.2241725,5501.80359,96182.0277625,150476,2103
"MIDCPNIFTY",3458,155334,158792,67207.68825,27918.571138000003,95126.25938799999,112601,13866.35
"INDUSINDBK",13394,53206,66600,81372.17746,6828.75977,88200.93723,99762,861.1
"VEDL",12647,51766,64413,78340.835095,6990.562615,85331.39771,145141,528.8
"COFORGE",9207,74091,83298,67946.8522125,11998.5783,79945.4305125,60415,1966.7
"HEROMOTOCO",6649,66237,72886,63284.03352,9712.638525,72996.672045,73904,6340
"DIXON",8824,84439,93263,61415.87705,8730.72278,70146.59983,103440,13686
"ETERNAL",9051,35252,44303,65268.263415,4386.18674,69654.450155,165016,296.55
"POWERINDIA",5819,52954,58773,60350.38208,8558.61167,68908.99375,16694,20100
"BSE",5599,39796,45395,58533.3846,10027.63395,68561.01855,60858,2761.2
"TECHM",6331,37391,43722,59677.2624,5927.70552,65604.96792,53751,1565
"ASIANPAINT",7961,56189,64150,59249.500875,5628.465525,64877.9664,89134,2955
"BEL",10277,47067,57344,59894.658645,4735.9996125,64630.6582575,144287,409
"HAL",8133,61132,69265,55042.944885,7132.400775,62175.34566,128736,4520
"CANBK",5791,16893,22684,57716.849025,3191.865075,60908.7141,47326,147.5
"HINDALCO",9523,35926,45449,54800.91365,3476.90434,58277.81799,151167,811
"MARUTI",6244,73915,80159,50197.942815,6123.52318,56321.465995,103419,15979
"BAJFINANCE",6964,23481,30445,53752.531725,2567.768775,56320.3005,169927,1027.1
"LT",7604,26655,34259,53355.90631,2290.762705,55646.669015,121839,3991
"AXISBANK",6279,26405,32684,50352.2729375,2812.790375,53165.0633125,155037,1277.5
"KOTAKBANK",5567,22480,28047,47798.28708,2290.70928,50088.99636,126664,2134
"PERSISTENT",6354,44787,51141,41258.38464,6162.64177,47421.02641,31634,6441
"PNB",4448,18549,22997,42842.2608,3356.2384,46198.4992,55812,119.64
"M&M",5798,29778,35576,42622.90556,3289.97894,45912.8845,138902,3670
"YESBANK",6081,17268,23349,43290.09906,2028.63123,45318.73029,52535,22.76
"KFINTECH",8058,36909,44967,39689.3971,5216.760385,44906.157485,16325,1076
"WIPRO",5315,28906,34221,41142.3405,3318.6249,44460.9654,64307,257.3
"HCLTECH",6778,52637,59415,39537.36346,4406.16519,43943.52865,77134,1655.5
"BANKBARODA",4861,14877,19738,41084.344665,2176.7051475,43261.0498125,58357,287.05
"PATANJALI",8427,15398,23825,41148.79353,1202.77674,42351.57027,45365,523.9
"BAJAJ-AUTO",5452,35693,41145,37180.528845,3314.950815,40495.47966,85012,9080.5
"PETRONET",7229,42850,50079,36602.9817,3398.86111,40001.84281,43410,280.95
"NATIONALUM",3643,10769,14412,36862.35225,2594.36925,39456.7215,30648,269.2
"TMPV",12814,44346,57160,36827.22016,1897.93104,38725.1512,223141,355.75
"HINDZINC",5332,26750,32082,32877.90534,3434.3459325,36312.2512725,57509,495.55
"TATASTEEL",3679,15522,19201,33972.3318,2067.4456,36039.7774,95585,166.9
"TITAN",5141,17852,22993,34457.17968,1525.865285,35983.044965,82274,3794
"LTIM",3466,20171,23637,32520.730995,3258.463815,35779.19481,26145,6250
"HDFCLIFE",4056,17086,21142,33911.2818,1752.67455,35663.95635,47584,763.15
"FEDERALBNK",2542,12759,15301,33046.128,2458.001,35504.129,26544,258
"JIOFIN",4763,14432,19195,34018.195095,1416.42725,35434.622345,106943,301.6
"BHEL",4521,18754,23275,33012.4381125,2199.43395,35211.8720625,50472,275.85
"ANGELONE",4608,37826,42434,29953.101325,5101.414075,35054.5154,40224,2624.5
"ASHOKLEY",4072,15950,20022,32647.81,2324.269,34972.079,52490,160.4
"CAMS",5463,18867,24330,32398.38138,2395.53177,34793.91315,23494,3960.3
"JSWENERGY",6978,21103,28081,32581.6984,1702.0402,34283.7386,67294,459.4
"AMBER",4620,18954,23574,31411.65689,2364.55539,33776.21228,24929,6721.5
"INDUSTOWER",4452,19488,23940,30618.03445,2733.61564,33351.65009,67405,401.5
"EICHERMOT",2447,20100,22547,29867.036985,3204.566435,33071.60342,44591,7092.5
"ITC",4808,24099,28907,31039.92208,1523.4664,32563.38848,169928,403.25
"MUTHOOTFIN",2956,13001,15957,30339.4802425,2046.4256725,32385.905915,23881,3700
"GMRAIRPORT",4202,12429,16631,30664.545435,1685.3420475,32349.8874825,47095,102.99
"MPHASIS",3548,18212,21760,28541.26462,2861.4629725,31402.7275925,30412,2911
"RECLTD",6556,17868,24424,30032.30421,1340.1635125,31372.4677225,121639,352.05
"POLICYBZR",4433,13396,17829,29121.92829,2068.23274,31190.16103,29594,1848.5
"PAYTM",2905,11432,14337,28136.536745,2159.030135,30295.56688,45294,1329
"IDFCFIRSTB",3889,8833,12722,29085.42056,1193.2278225,30278.6483825,61045,79.88
"LTF",2219,7035,9254,28409.688156599997,1750.9148326,30160.6029892,21453,300
"BDL",5154,29301,34455,25609.703285,3890.7182,29500.421485,31925,1537.9
"VBL",5093,36210,41303,25562.484805,3930.7582525,29493.2430575,69736,479
"MAXHEALTH",4931,13598,18529,28089.352725,1232.2568475,29321.6095725,48106,1081.2
"CDSL",3657,18263,21920,26926.8809875,2301.6051375,29228.486125,45753,1536
"GLENMARK",3727,9114,12841,27752.021625,1422.577575,29174.5992,56507,1975.6
"TVSMOTOR",4156,22759,26915,26637.1293825,2210.325215,28847.4545975,66035,3636.8
"UPL",2640,8331,10971,27100.17073,1479.2224705,28579.393200500002,35524,755.7
"DLF",4356,16022,20378,25676.957295,1571.2993725,27248.2566675,92456,711
"SUZLON",5849,20139,25988,24703.431375,1554.527675,26257.95905,63548,50.9
"SBILIFE",3282,16095,19377,24678.7333875,1446.263925,26124.9973125,30679,2000.7
"CONCOR",3855,10445,14300,24828.727625,1146.189,25974.916625,48799,511.65
"DRREDDY",3009,12603,15612,24106.064375,1374.364875,25480.42925,35146,1278.5
"AUROPHARMA",3566,9876,13442,24009.858455,1261.135645,25270.9941,55625,1220
"ASTRAL",3944,10533,14477,24171.3885875,1040.86155,25212.2501375,30251,1443.8
"RBLBANK",2526,6293,8819,24185.16118,852.6018,25037.76298,33485,298.3
"MAZDOCK",4932,23338,28270,22875.84283,2107.87908,24983.72191,43814,2659.4
"TATAELXSI",4512,11982,16494,23736.40824,1143.30313,24879.71137,32828,5216
"TATAPOWER",4078,23979,28057,22920.13637,1832.229425,24752.365795,79911,383.8
"UNIONBANK",3463,8524,11987,23405.5334925,1176.0234,24581.5568925,34620,152.35
"BHARATFORG",3309,8637,11946,23348.7674,1213.9487,24562.7161,24908,1402.5
"LODHA",4704,8545,13249,23690.48517,818.425845,24508.911015,39802,1107.3
"ONGC",4229,21024,25253,23158.498275,1314.8199,24473.318175,66874,242
"AUBANK",2405,3785,6190,22889.4988,599.8624,23489.3612,26150,949
"CHOLAFIN",2127,6114,8241,22270.605875,1033.38175,23303.987625,27000,1676.9
"ADANIGREEN",3507,12308,15815,21527.86536,1761.25056,23289.11592,62950,1012.1
"POLYCAB",2368,11557,13925,21802.3188625,1455.9408875,23258.25975,21061,7310.5
"ULTRACEMCO",3764,11616,15380,21897.77696,665.395105,22563.172065,77233,11600
"IEX",3542,23264,26806,19872.4305,2648.5515,22520.982,38051,147.66
"HUDCO",3345,13758,17103,20735.11635,1603.1338725,22338.2502225,27988,222.6
"MOTHERSON",2944,5709,8653,21398.45022,933.531255,22331.981475,42834,117.34
